RegionID,SizeRank,RegionName,RegionType,State,City,Metro,month,ZHVI
67362,26022,22715,zip,VA,Brightwood,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,298059.3824700382
66963,26097,21665,zip,MD,Sherwood,"Easton, MD",2021-04-30,548170.3645514293
67862,26097,23894,zip,VA,Ford,"Richmond, VA",2021-04-30,
67848,26157,23876,zip,VA,Rawlings,,2021-04-30,
66506,26184,20615,zip,MD,Saint Leonard,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,
67087,26251,21865,zip,MD,Tyaskin,"Salisbury, MD-DE",2021-04-30,191293.7451190406
67967,26282,24077,zip,VA,Troutville,"Roanoke, VA",2021-04-30,185099.067985786
67393,26340,22749,zip,VA,Woodville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,571996.1188873308
66530,26363,20645,zip,MD,Issue,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,419601.7225231128
68261,26420,24634,zip,VA,Jewell Ridge,,2021-04-30,72148.02153062726
67676,26457,23395,zip,VA,Horntown,,2021-04-30,
67838,26471,23857,zip,VA,Brodnax,,2021-04-30,
67492,26528,23032,zip,VA,Church View,,2021-04-30,181373.4942698631
66976,26613,21679,zip,MD,Wye Mills,"Easton, MD",2021-04-30,496177.483711868
68088,26643,24313,zip,VA,Barren Springs,,2021-04-30,107452.80989116996
67389,26684,22743,zip,VA,Etlan,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,254725.2944811707
67378,26701,22732,zip,VA,Aroda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,284483.5234179248
67896,26701,23963,zip,VA,Red House,,2021-04-30,
68109,26725,24351,zip,VA,Lambsburg,,2021-04-30,
67581,26742,23177,zip,VA,Walkerton,"Richmond, VA",2021-04-30,247618.04942118077
68170,26748,24485,zip,VA,West Augusta,"Staunton, VA",2021-04-30,193426.4906134711
67035,26748,21777,zip,MD,Point of Rocks,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,408891.3719462804
66517,26779,20626,zip,MD,Coltons Point,"California-Lexington Park, MD",2021-04-30,328865.93900786946
66973,26790,21676,zip,MD,Wittman,"Easton, MD",2021-04-30,370618.9756658403
67645,26839,23303,zip,VA,Atlantic,,2021-04-30,
68078,26886,24280,zip,VA,Rosedale,,2021-04-30,187035.88468039208
67449,26959,22943,zip,VA,Greenwood,"Charlottesville, VA",2021-04-30,420789.7364652061
67832,27047,23845,zip,VA,Ebony,,2021-04-30,
66974,27064,21677,zip,MD,Church Creek,"Cambridge, MD",2021-04-30,390845.5578269327
66901,27125,21538,zip,MD,Kitzmiller,,2021-04-30,
67858,27125,23889,zip,VA,Warfield,,2021-04-30,
67831,27208,23844,zip,VA,Drewryville,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-04-30,151886.17145535277
67692,27218,23416,zip,VA,Oak Hall,,2021-04-30,
67881,27245,23938,zip,VA,Dundas,,2021-04-30,117275.68400561115
66965,27340,21667,zip,MD,Kennedyville,,2021-04-30,
68172,27481,24487,zip,VA,Williamsville,,2021-04-30,194682.12217227783
67702,27517,23427,zip,VA,Saxis,,2021-04-30,
67062,27553,21821,zip,MD,,"Salisbury, MD-DE",2021-04-30,159055.54020600472
66658,27553,20839,zip,MD,Dickerson,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,
66227,27601,20130,zip,VA,Bluemont,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,519247.2748260496
67365,27651,22719,zip,VA,Etlan,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,376344.1209453595
67671,27658,23356,zip,VA,Greenbackville,,2021-04-30,213876.35654840397
66804,27687,21156,zip,MD,Kingsville,"Baltimore-Columbia-Towson, MD",2021-04-30,
67470,27737,22976,zip,VA,Tyro,"Charlottesville, VA",2021-04-30,193835.5891002772
67340,27758,22641,zip,VA,Strasburg,,2021-04-30,306114.97294948454
67672,27785,23357,zip,VA,Greenbush,,2021-04-30,
67502,27830,23056,zip,VA,Gloucester,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-04-30,
67066,27859,21829,zip,MD,Girdletree,"Salisbury, MD-DE",2021-04-30,
66948,27930,21650,zip,MD,Massey,,2021-04-30,
68155,27970,24464,zip,VA,Tyro,"Charlottesville, VA",2021-04-30,277800.6286991283
68115,28007,24366,zip,VA,Bastian,"Bluefield, WV-VA",2021-04-30,149124.2934108253
67461,28063,22964,zip,VA,Piney River,"Charlottesville, VA",2021-04-30,156227.09176627864
68083,28131,24292,zip,VA,Whitetop,,2021-04-30,135937.7348483135
66919,28217,21610,zip,MD,Betterton,,2021-04-30,251213.49367482748
66498,28239,20606,zip,MD,Abell,"California-Lexington Park, MD",2021-04-30,
68151,28277,24458,zip,VA,McDowell,,2021-04-30,225233.2765322133
67083,28383,21861,zip,MD,Sharptown,"Salisbury, MD-DE",2021-04-30,154911.60036484123
67110,28440,21920,zip,MD,Elkton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-04-30,
67060,28519,21814,zip,MD,Bivalve,"Salisbury, MD-DE",2021-04-30,
67272,28577,22476,zip,VA,Hustle,,2021-04-30,170876.87650053232
66657,28619,20838,zip,MD,Barnesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,
67253,28644,22432,zip,VA,Burgess,,2021-04-30,
66520,28674,20629,zip,MD,Dowell,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,373477.7953722444
66945,28781,21647,zip,MD,McDaniel,"Easton, MD",2021-04-30,420466.2727542101
68197,28845,24536,zip,VA,Coleman Falls,"Lynchburg, VA",2021-04-30,
67104,28890,21914,zip,MD,Charlestown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-04-30,243423.63621304557
67665,28978,23337,zip,VA,,,2021-04-30,
68138,29083,24432,zip,VA,Deerfield,"Staunton, VA",2021-04-30,203186.07908687173
66927,29277,21624,zip,MD,Saint Michaels,"Easton, MD",2021-04-30,
66504,29349,20612,zip,MD,Hughesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,
67342,29376,22643,zip,VA,Markham,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,683892.3885081181
66931,29490,21628,zip,MD,Millington,"Baltimore-Columbia-Towson, MD",2021-04-30,258733.1867124889
66946,29490,21648,zip,MD,Madison,"Cambridge, MD",2021-04-30,
66950,29551,21652,zip,MD,Bozman,"Easton, MD",2021-04-30,
68146,29562,24442,zip,VA,West Augusta,,2021-04-30,225847.66491565865
68130,29592,24413,zip,VA,Blue Grass,,2021-04-30,183662.0500537483
66935,29717,21634,zip,MD,Fishing Creek,"Cambridge, MD",2021-04-30,234171.6484809464
66751,29781,21051,zip,MD,Hydes,"Baltimore-Columbia-Towson, MD",2021-04-30,
66643,29781,20812,zip,MD,Glen Echo,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,
67701,29810,23426,zip,VA,Sanford,,2021-04-30,
66967,29836,21669,zip,MD,Taylors Island,"Cambridge, MD",2021-04-30,
67064,29962,21824,zip,MD,Ewell,"Salisbury, MD-DE",2021-04-30,
68025,30077,24167,zip,VA,Staffordsville,"Blacksburg-Christiansburg, VA",2021-04-30,142845.59743861863
66970,30346,21672,zip,MD,Toddville,"Cambridge, MD",2021-04-30,
66962,30490,21664,zip,MD,Secretary,"Cambridge, MD",2021-04-30,
68163,30490,24474,zip,VA,Covington,,2021-04-30,75556.98788793298
67103,30490,21913,zip,MD,Cecilton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-04-30,240762.7099722755
67024,30490,21762,zip,MD,Union Bridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,
66894,30490,21524,zip,MD,Cumberland,"Cumberland, MD-WV",2021-04-30,
67007,30490,21734,zip,MD,Funkstown,"Hagerstown-Martinsburg, MD-WV",2021-04-30,
66752,39992,21052,zip,MD,Fort Howard,"Baltimore-Columbia-Towson, MD",2021-04-30,
68150,39992,24457,zip,VA,Covington,,2021-04-30,68802.21534371313
68148,39992,24448,zip,VA,Iron Gate,,2021-04-30,65995.21273858972
66615,39992,20765,zip,MD,Galesville,"Baltimore-Columbia-Towson, MD",2021-04-30,544350.4437508015
67330,39992,22623,zip,VA,Chester Gap,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,240881.04602264264
66893,39992,21523,zip,MD,Swanton,,2021-04-30,
67368,39992,22722,zip,VA,Haywood,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,296271.0910804125
67377,39992,22731,zip,VA,Aroda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-30,282242.16866471764
67182,80,22193,zip,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,404901.4509959255
67732,140,23464,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,313729.9570295557
67180,165,22191,zip,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,387744.1597640041
66126,174,20002,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,686075.0062161974
66705,199,20906,zip,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,397294.8980530615
66843,268,21234,zip,MD,Parkville,"Baltimore-Columbia-Towson, MD",2021-05-31,245987.7664935619
67730,275,23462,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,247519.0558957292
66135,277,20011,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,667080.2026685557
67010,321,21740,zip,MD,Hagerstown,"Hagerstown-Martinsburg, MD-WV",2021-05-31,211265.8604529845
66683,322,20878,zip,MD,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,604593.5120868139
67657,325,23322,zip,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,408913.0891233165
66142,347,20019,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,396753.8954788781
67247,380,22407,zip,VA,Fredericksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,351655.43343182583
67724,390,23456,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,420134.18225171656
66679,395,20874,zip,MD,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,357915.0863132934
66785,409,21117,zip,MD,Owings Mills,"Baltimore-Columbia-Towson, MD",2021-05-31,313166.46542939445
66242,451,20147,zip,VA,Ashburn,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,591807.6562653403
67655,454,23320,zip,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,291334.53406789544
66787,458,21122,zip,MD,Pasadena,"Baltimore-Columbia-Towson, MD",2021-05-31,380277.4764050326
67181,495,22192,zip,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,412215.1362258348
66832,509,21222,zip,MD,Dundalk,"Baltimore-Columbia-Towson, MD",2021-05-31,175292.48735569013
67114,518,22003,zip,VA,Annandale,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,627972.5855820868
67307,519,22554,zip,VA,Stafford,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,448369.7403515559
67120,526,22030,zip,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,646304.9194001659
67722,548,23454,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,347194.4662114533
67720,549,23452,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,295589.8176180394
67953,594,24060,zip,VA,Blacksburg,"Blacksburg-Christiansburg, VA",2021-05-31,337795.93897353584
66597,613,20744,zip,MD,Fort Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,400676.00097542815
66143,649,20020,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,397648.2030468343
67189,683,22204,zip,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,557898.271078209
67541,713,23112,zip,VA,Midlothian,"Richmond, VA",2021-05-31,319427.53098860336
66620,720,20772,zip,MD,Upper Marlboro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,415268.27695250046
66825,742,21215,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,139225.56045030837
66701,778,20902,zip,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,486688.5828565992
67598,781,23223,zip,VA,Henrico,"Richmond, VA",2021-05-31,205831.80760598477
66758,783,21061,zip,MD,Glen Burnie,"Baltimore-Columbia-Towson, MD",2021-05-31,311682.9162042353
67787,802,23666,zip,VA,Hampton,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,216921.764930296
66703,808,20904,zip,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,509275.8600057185
66816,823,21206,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,177581.1549232615
66630,825,20783,zip,MD,Langley Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,383471.959015157
66243,833,20148,zip,VA,Ashburn,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,704698.8192215917
66817,848,21207,zip,MD,,"Baltimore-Columbia-Towson, MD",2021-05-31,233068.69042731123
66133,874,20009,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,584961.0889845709
66664,892,20850,zip,MD,Rockville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,607448.014152294
66666,908,20852,zip,MD,North Bethesda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,527886.4533786537
67708,925,23434,zip,VA,Suffolk,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,251518.02828347223
66622,937,20774,zip,MD,Upper Marlboro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,410643.3969620192
66212,951,20110,zip,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,399736.8435287057
66261,954,20171,zip,VA,Herndon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,672869.755396064
67222,963,22304,zip,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,395679.652186467
66264,976,20176,zip,VA,Leesburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,632912.7686831764
66838,984,21228,zip,MD,Catonsville,"Baltimore-Columbia-Towson, MD",2021-05-31,351218.02387625753
66834,1016,21224,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,196299.9281526172
66668,1028,20854,zip,MD,Potomac,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,1026557.6224369588
67723,1053,23455,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,350228.46455494966
67590,1058,23188,zip,VA,Williamsburg,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,351218.4461071114
67587,1119,23185,zip,VA,Williamsburg,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,340099.3963219944
66828,1141,21218,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,162963.69698204656
66566,1184,20706,zip,MD,Lanham Seabrook,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,392333.9531993209
66744,1197,21043,zip,MD,Ellicott City,"Baltimore-Columbia-Towson, MD",2021-05-31,524543.308260891
67427,1239,22903,zip,VA,Charlottesville,"Charlottesville, VA",2021-05-31,413294.0937328602
66708,1262,20910,zip,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,623293.2504189825
66125,1281,20001,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,701604.671128661
67111,1286,21921,zip,MD,Elkton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-05-31,280114.24144707195
68174,1383,24502,zip,VA,Lynchburg,"Lynchburg, VA",2021-05-31,197328.11344
66839,1400,21229,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,145835.85920149754
67116,1420,22015,zip,VA,Burke,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,588708.3902814874
66987,1459,21702,zip,MD,Frederick,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,353779.7322048794
67609,1464,23234,zip,VA,,"Richmond, VA",2021-05-31,209213.1076890994
66254,1489,20164,zip,VA,Sterling,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,464708.9995150086
66632,1496,20785,zip,MD,Greater Landover,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,312812.07543580345
67776,1518,23608,zip,VA,Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,222054.47629300895
66260,1548,20170,zip,VA,Herndon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,557145.3337652021
66745,1556,21044,zip,MD,Columbia,"Baltimore-Columbia-Towson, MD",2021-05-31,440370.8018131159
66743,1580,21042,zip,MD,Ellicott City,"Baltimore-Columbia-Towson, MD",2021-05-31,645360.8872353112
66211,1633,20109,zip,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,342759.4255471276
66831,1644,21221,zip,MD,Essex,"Baltimore-Columbia-Towson, MD",2021-05-31,237041.09765414803
66886,1659,21502,zip,MD,Cumberland,"Cumberland, MD-WV",2021-05-31,119782.58894855894
67658,1671,23323,zip,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,323322.4041507126
66221,1701,20120,zip,VA,Centreville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,549652.2879870337
66805,1762,21157,zip,MD,Westminster,"Baltimore-Columbia-Towson, MD",2021-05-31,369610.6308463511
67770,1786,23602,zip,VA,Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,230358.58148211768
67600,1797,23225,zip,VA,Richmond,"Richmond, VA",2021-05-31,278714.39935155195
66774,1798,21093,zip,MD,Lutherville Timonium,"Baltimore-Columbia-Towson, MD",2021-05-31,420678.0103098086
66830,1817,21220,zip,MD,Middle River,"Baltimore-Columbia-Towson, MD",2021-05-31,266801.09996640746
66746,1829,21045,zip,MD,Columbia,"Baltimore-Columbia-Towson, MD",2021-05-31,391643.9151684532
67504,1845,23059,zip,VA,Glen Allen,"Richmond, VA",2021-05-31,479121.30136553006
67719,1863,23451,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,509619.9774911406
66600,1866,20747,zip,MD,District Heights,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,308327.7856292496
67394,1904,22801,zip,VA,Harrisonburg,"Harrisonburg, VA",2021-05-31,301431.40002661524
66263,1907,20175,zip,VA,Leesburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,623309.2599572575
67599,1908,23224,zip,VA,Richmond,"Richmond, VA",2021-05-31,155835.14265242146
66986,1938,21701,zip,MD,Frederick,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,349639.02458029723
66877,1947,21401,zip,MD,Annapolis,"Baltimore-Columbia-Towson, MD",2021-05-31,503850.4257876269
66593,1964,20740,zip,MD,College Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,388935.4478407931
67790,1987,23669,zip,VA,Hampton,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,209721.65772267996
66589,1996,20735,zip,MD,Clinton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,384554.12099112215
66601,2007,20748,zip,MD,Temple Hills,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,334752.0397660337
67820,2011,23832,zip,VA,Chesterfield,"Richmond, VA",2021-05-31,297878.61732828594
66988,2016,21703,zip,MD,Frederick,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,332304.5909270684
66151,2047,20032,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,360709.8440616164
66850,2053,21244,zip,MD,Windsor Mill,"Baltimore-Columbia-Towson, MD",2021-05-31,262524.1719171871
67186,2093,22201,zip,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,663837.946303563
66648,2103,20817,zip,MD,Bethesda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,1035978.0702223632
66596,2111,20743,zip,MD,Capitol Heights,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,296239.2779233642
66845,2143,21236,zip,MD,Nottingham,"Baltimore-Columbia-Towson, MD",2021-05-31,279069.48123765085
67808,2170,23803,zip,VA,Petersburg,"Richmond, VA",2021-05-31,142505.12284461877
66682,2194,20877,zip,MD,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,404628.064833234
68019,2204,24153,zip,VA,Salem,"Roanoke, VA",2021-05-31,217307.040153209
66700,2237,20901,zip,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,530267.7155509981
68125,2260,24401,zip,VA,Staunton,"Staunton, VA",2021-05-31,228551.92180825325
67056,2265,21804,zip,MD,Salisbury,"Salisbury, MD-DE",2021-05-31,180510.00373679536
66763,2280,21075,zip,MD,Elkridge,"Baltimore-Columbia-Towson, MD",2021-05-31,402452.13769883575
67140,2305,22079,zip,VA,Lorton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,554548.3336419633
66818,2307,21208,zip,MD,Pikesville,"Baltimore-Columbia-Towson, MD",2021-05-31,297279.8643872382
66246,2310,20152,zip,VA,Chantilly,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,658539.5091140276
67540,2345,23111,zip,VA,Mechanicsville,"Richmond, VA",2021-05-31,291029.6175276747
66248,2347,20155,zip,VA,Gainesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,568428.272331494
66567,2365,20707,zip,MD,Laurel,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,363239.6503831721
67656,2371,23321,zip,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,297641.1146945054
66783,2380,21113,zip,MD,Odenton,"Baltimore-Columbia-Towson, MD",2021-05-31,382763.4003440877
67123,2388,22033,zip,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,562512.0109564909
67132,2410,22042,zip,VA,Falls Church,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,600384.6044106638
67606,2435,23231,zip,VA,Henrico,"Richmond, VA",2021-05-31,236989.43340606263
67042,2445,21784,zip,MD,Sykesville,"Baltimore-Columbia-Towson, MD",2021-05-31,455661.9210594572
67921,2452,24018,zip,VA,Roanoke,"Roanoke, VA",2021-05-31,272612.5165848845
66213,2475,20111,zip,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,405639.30649478827
66794,2501,21136,zip,MD,Reisterstown,"Baltimore-Columbia-Towson, MD",2021-05-31,331965.5104072141
66757,2526,21060,zip,MD,Glen Burnie,"Baltimore-Columbia-Towson, MD",2021-05-31,331388.7666460629
67227,2557,22309,zip,VA,Mount Vernon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,480676.085309131
66724,2573,21014,zip,MD,Bel Air,"Baltimore-Columbia-Towson, MD",2021-05-31,367166.0255085639
66797,2579,21144,zip,MD,Severn,"Baltimore-Columbia-Towson, MD",2021-05-31,435757.8694170892
67245,2621,22405,zip,VA,Fredericksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,362008.0287165946
67505,2635,23060,zip,VA,Glen Allen,"Richmond, VA",2021-05-31,339953.6230551174
67425,2689,22901,zip,VA,Charlottesville,"Charlottesville, VA",2021-05-31,388937.4921951204
67232,2694,22314,zip,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,763640.8757923924
66837,2699,21227,zip,MD,Halethorpe,"Baltimore-Columbia-Towson, MD",2021-05-31,249784.6098188809
67121,2700,22031,zip,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,633230.8265757592
67603,2739,23228,zip,VA,Lakeside,"Richmond, VA",2021-05-31,237722.12529866872
67604,2767,23229,zip,VA,Henrico,"Richmond, VA",2021-05-31,387756.008878221
67819,2773,23831,zip,VA,Chester,"Richmond, VA",2021-05-31,283007.1147023372
67721,2778,23453,zip,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,283072.5067842224
67595,2831,23220,zip,VA,Richmond,"Richmond, VA",2021-05-31,347232.0534724014
67224,2841,22306,zip,VA,Hybla Valley,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,524499.4783035705
66582,2845,20723,zip,MD,Laurel,"Baltimore-Columbia-Towson, MD",2021-05-31,468648.2072002913
66822,2872,21212,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,280122.86395363644
66835,2874,21225,zip,MD,Brooklyn Park,"Baltimore-Columbia-Towson, MD",2021-05-31,175161.9881292653
66629,2885,20782,zip,MD,Hyattsville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,404453.2514683333
67012,2933,21742,zip,MD,Paramount-Long Meadow,"Hagerstown-Martinsburg, MD-WV",2021-05-31,268462.67866750766
67356,2940,22701,zip,VA,Culpeper,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,339393.1301802956
67610,2952,23235,zip,VA,Bon Air,"Richmond, VA",2021-05-31,295266.3695057518
66879,2969,21403,zip,MD,Annapolis,"Baltimore-Columbia-Towson, MD",2021-05-31,490423.3821157641
67749,3001,23505,zip,VA,Norfolk,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,255145.408274892
66139,3051,20016,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,1018558.8814369836
66134,3057,20010,zip,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,729058.8024170855
66496,3077,20603,zip,MD,Waldorf,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,417231.8067154598
66255,3090,20165,zip,VA,Sterling,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,588943.5685102126
67709,3127,23435,zip,VA,Suffolk,"Virginia Beach-Norfolk-Newport News, VA-NC",2021-05-31,336991.6435063456
67192,3141,22207,zip,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,1140355.8722676877
67309,3188,22556,zip,VA,Stafford,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,417529.98343985126
67122,3200,22032,zip,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-05-31,688953.0658895522
66827,3211,21217,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,85202.64611884033
66720,3212,21009,zip,MD,Abingdon,"Baltimore-Columbia-Towson, MD",2021-05-31,297864.20640651725
66840,3223,21230,zip,MD,Baltimore,"Baltimore-Columbia-Towson, MD",2021-05-31,239739.6158579495
