date,state,fips,cases,deaths,state_abbr
2020-07-31,Wisconsin,55,57020,943,WI
2020-08-01,Wisconsin,55,58064,955,WI
2020-08-02,Wisconsin,55,58990,956,WI
2020-08-03,Wisconsin,55,59471,960,WI
2020-08-04,Wisconsin,55,60263,970,WI
2020-08-05,Wisconsin,55,61247,979,WI
2020-08-06,Wisconsin,55,62139,988,WI
2020-08-07,Wisconsin,55,63256,1001,WI
2020-08-08,Wisconsin,55,64231,1007,WI
2020-08-09,Wisconsin,55,64835,1009,WI
2020-08-10,Wisconsin,55,65427,1009,WI
2020-08-11,Wisconsin,55,66146,1017,WI
2020-08-12,Wisconsin,55,66705,1022,WI
2020-08-13,Wisconsin,55,67781,1029,WI
2020-08-14,Wisconsin,55,68761,1035,WI
2020-08-15,Wisconsin,55,69560,1047,WI
2020-08-16,Wisconsin,55,70246,1048,WI
2020-08-17,Wisconsin,55,70796,1050,WI
2020-08-18,Wisconsin,55,71517,1063,WI
2020-08-19,Wisconsin,55,72204,1071,WI
2020-08-20,Wisconsin,55,73067,1077,WI
2020-08-21,Wisconsin,55,73895,1079,WI
2020-08-22,Wisconsin,55,74740,1092,WI
2020-08-23,Wisconsin,55,75205,1092,WI
2020-08-24,Wisconsin,55,75755,1093,WI
2020-08-25,Wisconsin,55,76453,1106,WI
2020-08-26,Wisconsin,55,77220,1112,WI
2020-08-27,Wisconsin,55,78136,1121,WI
2020-08-28,Wisconsin,55,78984,1123,WI
2020-08-29,Wisconsin,55,79767,1129,WI
2020-08-30,Wisconsin,55,80311,1132,WI
2020-08-31,Wisconsin,55,80733,1132,WI
2020-09-01,Wisconsin,55,81688,1141,WI
2020-09-02,Wisconsin,55,82261,1151,WI
2020-09-03,Wisconsin,55,83119,1155,WI
2020-09-04,Wisconsin,55,84519,1164,WI
2020-09-05,Wisconsin,55,85517,1177,WI
2020-09-06,Wisconsin,55,86406,1177,WI
2020-09-07,Wisconsin,55,86981,1177,WI
2020-09-08,Wisconsin,55,87730,1179,WI
2020-09-09,Wisconsin,55,88643,1193,WI
2020-09-10,Wisconsin,55,90232,1202,WI
2020-09-11,Wisconsin,55,91672,1206,WI
2020-09-12,Wisconsin,55,93102,1218,WI
2020-09-13,Wisconsin,55,94723,1219,WI
2020-09-14,Wisconsin,55,95564,1219,WI
2020-09-15,Wisconsin,55,97002,1230,WI
2020-09-16,Wisconsin,55,98501,1238,WI
2020-09-17,Wisconsin,55,100619,1240,WI
2020-09-18,Wisconsin,55,103211,1247,WI
2020-09-19,Wisconsin,55,105609,1249,WI
2020-09-20,Wisconsin,55,107343,1250,WI
2020-09-21,Wisconsin,55,108656,1253,WI
2020-09-22,Wisconsin,55,110393,1259,WI
2020-09-23,Wisconsin,55,112276,1269,WI
2020-09-24,Wisconsin,55,114743,1275,WI
2020-09-25,Wisconsin,55,117355,1285,WI
2020-09-26,Wisconsin,55,120249,1291,WI
2020-09-27,Wisconsin,55,122498,1291,WI
2020-09-28,Wisconsin,55,124320,1293,WI
2020-09-29,Wisconsin,55,126744,1312,WI
2020-09-30,Wisconsin,55,129172,1338,WI
2020-10-01,Wisconsin,55,132176,1358,WI
2020-10-02,Wisconsin,55,134996,1364,WI
2020-10-03,Wisconsin,55,138018,1383,WI
2020-10-04,Wisconsin,55,139941,1388,WI
2020-10-05,Wisconsin,55,141780,1393,WI
2020-10-06,Wisconsin,55,143886,1410,WI
2020-10-07,Wisconsin,55,146376,1427,WI
2020-10-08,Wisconsin,55,149613,1436,WI
2020-10-09,Wisconsin,55,152831,1453,WI
2020-10-10,Wisconsin,55,155752,1470,WI
2020-10-11,Wisconsin,55,158426,1477,WI
2020-10-12,Wisconsin,55,160655,1488,WI
2020-10-13,Wisconsin,55,164137,1521,WI
2020-10-14,Wisconsin,55,167441,1549,WI
2020-10-15,Wisconsin,55,171480,1568,WI
2020-10-16,Wisconsin,55,175652,1588,WI
2020-10-17,Wisconsin,55,175652,1588,WI
2020-10-18,Wisconsin,55,175652,1588,WI
2020-10-19,Wisconsin,55,183177,1624,WI
2020-10-20,Wisconsin,55,187898,1660,WI
2020-10-21,Wisconsin,55,192225,1707,WI
2020-10-22,Wisconsin,55,195853,1730,WI
2020-10-23,Wisconsin,55,200479,1776,WI
2020-10-24,Wisconsin,55,205139,1804,WI
2020-10-25,Wisconsin,55,208917,1814,WI
2020-10-26,Wisconsin,55,212116,1825,WI
2020-10-27,Wisconsin,55,217447,1896,WI
2020-10-28,Wisconsin,55,221578,1953,WI
2020-10-29,Wisconsin,55,226712,2008,WI
2020-10-30,Wisconsin,55,232092,2034,WI
2020-10-31,Wisconsin,55,237870,2092,WI
2020-11-01,Wisconsin,55,241423,2110,WI
2020-11-02,Wisconsin,55,244974,2117,WI
2020-11-03,Wisconsin,55,251227,2179,WI
2020-11-04,Wisconsin,55,257365,2237,WI
2020-11-05,Wisconsin,55,263640,2273,WI
2020-11-06,Wisconsin,55,270074,2340,WI
2020-11-07,Wisconsin,55,277568,2385,WI
2020-11-08,Wisconsin,55,281910,2396,WI
2020-11-09,Wisconsin,55,286446,2421,WI
2020-11-10,Wisconsin,55,293862,2497,WI
2020-11-11,Wisconsin,55,301349,2562,WI
2020-11-12,Wisconsin,55,309605,2626,WI
2020-11-13,Wisconsin,55,318023,2694,WI
2020-11-14,Wisconsin,55,323604,2748,WI
2020-11-15,Wisconsin,55,329924,2759,WI
2020-11-16,Wisconsin,55,334640,2775,WI
2020-11-17,Wisconsin,55,342155,2876,WI
2020-11-18,Wisconsin,55,350665,2939,WI
2020-11-19,Wisconsin,55,358113,3021,WI
2020-11-20,Wisconsin,55,365190,3106,WI
2020-11-21,Wisconsin,55,372219,3155,WI
2020-11-22,Wisconsin,55,376238,3162,WI
2020-11-23,Wisconsin,55,379693,3175,WI
2020-11-24,Wisconsin,55,386441,3295,WI
2020-11-25,Wisconsin,55,392443,3363,WI
2020-11-26,Wisconsin,55,398104,3431,WI
2020-11-27,Wisconsin,55,399557,3444,WI
2020-11-28,Wisconsin,55,404999,3474,WI
2020-11-29,Wisconsin,55,409054,3496,WI
2020-11-30,Wisconsin,55,411730,3504,WI
2020-12-01,Wisconsin,55,416365,3628,WI
2020-12-02,Wisconsin,55,420930,3715,WI
2020-12-03,Wisconsin,55,426534,3781,WI
2020-12-04,Wisconsin,55,432217,3847,WI
2020-12-05,Wisconsin,55,437918,3938,WI
2020-12-06,Wisconsin,55,441067,3956,WI
2020-12-07,Wisconsin,55,443415,3979,WI
2020-12-08,Wisconsin,55,448009,4059,WI
2020-12-09,Wisconsin,55,452180,4149,WI
2020-12-10,Wisconsin,55,456889,4216,WI
2020-12-11,Wisconsin,55,461367,4272,WI
2020-12-12,Wisconsin,55,465991,4329,WI
2020-12-13,Wisconsin,55,468956,4344,WI
2020-12-14,Wisconsin,55,471285,4359,WI
2020-12-15,Wisconsin,55,475340,4412,WI
2020-12-16,Wisconsin,55,478162,4499,WI
2020-12-17,Wisconsin,55,482443,4566,WI
2020-12-18,Wisconsin,55,486364,4635,WI
2020-12-19,Wisconsin,55,490679,4724,WI
2020-12-20,Wisconsin,55,492724,4745,WI
2020-12-21,Wisconsin,55,494353,4754,WI
2020-12-22,Wisconsin,55,497380,4882,WI
2020-12-23,Wisconsin,55,500443,4956,WI
2020-12-24,Wisconsin,55,503706,5022,WI
2020-12-25,Wisconsin,55,505345,5028,WI
2020-12-26,Wisconsin,55,506022,5032,WI
2020-12-27,Wisconsin,55,508580,5042,WI
2020-12-28,Wisconsin,55,510137,5065,WI
2020-12-29,Wisconsin,55,513056,5157,WI
2020-12-30,Wisconsin,55,516226,5195,WI
2020-12-31,Wisconsin,55,520438,5245,WI
2021-01-01,Wisconsin,55,522523,5257,WI
2021-01-02,Wisconsin,55,523652,5259,WI
2021-01-03,Wisconsin,55,526245,5264,WI
2021-01-04,Wisconsin,55,527871,5273,WI
2021-01-05,Wisconsin,55,531890,5370,WI
2021-01-06,Wisconsin,55,535999,5442,WI
2021-01-07,Wisconsin,55,540508,5485,WI
2021-01-08,Wisconsin,55,544618,5530,WI
2021-01-09,Wisconsin,55,548134,5568,WI
2021-01-10,Wisconsin,55,550260,5571,WI
2021-01-11,Wisconsin,55,551942,5576,WI
2021-01-12,Wisconsin,55,555249,5635,WI
2021-01-13,Wisconsin,55,558020,5679,WI
2021-01-14,Wisconsin,55,561160,5729,WI
2021-01-15,Wisconsin,55,563866,5771,WI
2021-01-16,Wisconsin,55,566275,5906,WI
2021-01-17,Wisconsin,55,568166,5907,WI
2021-01-18,Wisconsin,55,569335,5930,WI
2021-01-19,Wisconsin,55,571268,5974,WI
2021-01-20,Wisconsin,55,573119,6036,WI
2021-01-21,Wisconsin,55,575688,6091,WI
2021-01-22,Wisconsin,55,577991,6140,WI
2021-01-23,Wisconsin,55,580003,6187,WI
2021-01-24,Wisconsin,55,581377,6193,WI
2021-01-25,Wisconsin,55,582477,6203,WI
2021-01-26,Wisconsin,55,584041,6268,WI
2021-01-27,Wisconsin,55,585600,6306,WI
2021-01-28,Wisconsin,55,587580,6339,WI
2021-01-29,Wisconsin,55,589384,6393,WI
2021-01-30,Wisconsin,55,590997,6433,WI
2021-01-31,Wisconsin,55,592140,6437,WI
2021-02-01,Wisconsin,55,592921,6439,WI
2021-02-02,Wisconsin,55,594217,6485,WI
2021-02-03,Wisconsin,55,595756,6500,WI
2021-02-04,Wisconsin,55,597475,6549,WI
2021-02-05,Wisconsin,55,598902,6579,WI
2021-02-06,Wisconsin,55,600016,6615,WI
2021-02-07,Wisconsin,55,600782,6617,WI
2020-02-12,Texas,48,1,0,TX
2020-02-13,Texas,48,2,0,TX
2020-02-14,Texas,48,2,0,TX
2020-02-15,Texas,48,2,0,TX
2020-02-16,Texas,48,2,0,TX
2020-02-17,Texas,48,2,0,TX
2020-02-18,Texas,48,2,0,TX
2020-02-19,Texas,48,2,0,TX
2020-02-20,Texas,48,2,0,TX
2020-02-21,Texas,48,4,0,TX
2020-02-22,Texas,48,4,0,TX
2020-02-23,Texas,48,4,0,TX
2020-02-24,Texas,48,10,0,TX
2020-02-25,Texas,48,10,0,TX
2020-02-26,Texas,48,10,0,TX
2020-02-27,Texas,48,10,0,TX
2020-02-28,Texas,48,11,0,TX
2020-02-29,Texas,48,11,0,TX
2020-03-01,Texas,48,11,0,TX
2020-03-02,Texas,48,11,0,TX
2020-03-03,Texas,48,11,0,TX
2020-03-04,Texas,48,12,0,TX
2020-03-05,Texas,48,16,0,TX
2020-03-06,Texas,48,19,0,TX
2020-03-07,Texas,48,19,0,TX
2020-03-08,Texas,48,23,0,TX
2020-03-09,Texas,48,24,0,TX
2020-03-10,Texas,48,31,0,TX
2020-03-11,Texas,48,33,0,TX
2020-03-12,Texas,48,41,0,TX
2020-03-13,Texas,48,58,0,TX
2020-03-14,Texas,48,69,0,TX
2020-03-15,Texas,48,80,0,TX
2020-03-16,Texas,48,87,1,TX
2020-03-17,Texas,48,106,1,TX
2020-03-18,Texas,48,166,2,TX
2020-03-19,Texas,48,248,4,TX
2020-03-20,Texas,48,386,5,TX
2020-03-21,Texas,48,547,5,TX
2020-03-22,Texas,48,639,7,TX
2020-03-23,Texas,48,728,7,TX
2020-03-24,Texas,48,857,11,TX
2020-03-25,Texas,48,1132,13,TX
2020-03-26,Texas,48,1542,21,TX
2020-03-27,Texas,48,1971,25,TX
2020-03-28,Texas,48,2381,30,TX
2020-03-29,Texas,48,2722,35,TX
2020-03-30,Texas,48,3065,46,TX
2020-03-31,Texas,48,3588,57,TX
2020-04-01,Texas,48,4402,65,TX
2020-04-02,Texas,48,4952,80,TX
2020-04-03,Texas,48,5773,98,TX
2020-04-04,Texas,48,6566,124,TX
2020-04-05,Texas,48,7117,136,TX
2020-04-06,Texas,48,8150,159,TX
2020-04-07,Texas,48,8968,177,TX
2020-04-08,Texas,48,9897,195,TX
2020-04-09,Texas,48,11372,228,TX
2020-04-10,Texas,48,12291,249,TX
2020-04-11,Texas,48,13208,265,TX
2020-04-12,Texas,48,13776,288,TX
2020-04-13,Texas,48,14487,320,TX
2020-04-14,Texas,48,15303,365,TX
2020-04-15,Texas,48,16106,395,TX
2020-04-16,Texas,48,16928,428,TX
2020-04-17,Texas,48,18131,461,TX
2020-04-18,Texas,48,18927,487,TX
2020-04-19,Texas,48,19441,503,TX
2020-04-20,Texas,48,20035,523,TX
2020-04-21,Texas,48,20949,552,TX
2020-04-22,Texas,48,21769,571,TX
2020-04-23,Texas,48,22706,601,TX
2020-04-24,Texas,48,23650,625,TX
2020-04-25,Texas,48,24494,662,TX
2020-04-26,Texas,48,25209,676,TX
2020-04-27,Texas,48,25963,699,TX
2020-04-28,Texas,48,26868,738,TX
2020-04-29,Texas,48,27839,776,TX
2020-04-30,Texas,48,29072,828,TX
2020-05-01,Texas,48,30342,853,TX
2020-05-02,Texas,48,31433,875,TX
2020-05-03,Texas,48,32299,890,TX
2020-05-04,Texas,48,33134,914,TX
2020-05-05,Texas,48,34286,955,TX
2020-05-06,Texas,48,35441,985,TX
2020-05-07,Texas,48,36682,1016,TX
2020-05-08,Texas,48,37943,1059,TX
2020-05-09,Texas,48,38849,1086,TX
2020-05-10,Texas,48,40037,1110,TX
2020-05-11,Texas,48,40988,1137,TX
2020-05-12,Texas,48,42348,1169,TX
2020-05-13,Texas,48,43822,1205,TX
2020-05-14,Texas,48,45169,1256,TX
2020-05-15,Texas,48,46987,1300,TX
2020-05-16,Texas,48,47866,1330,TX
2020-05-17,Texas,48,48828,1356,TX
2020-05-18,Texas,48,49788,1362,TX
2020-05-19,Texas,48,51080,1405,TX
2020-05-20,Texas,48,52369,1443,TX
2020-05-21,Texas,48,53441,1480,TX
2020-05-22,Texas,48,54369,1498,TX
2020-05-23,Texas,48,55451,1522,TX
2020-05-24,Texas,48,56050,1533,TX
2020-05-25,Texas,48,56490,1536,TX
2020-05-26,Texas,48,57573,1552,TX
2020-05-27,Texas,48,59105,1598,TX
2020-05-28,Texas,48,60820,1618,TX
2020-05-29,Texas,48,62073,1645,TX
2020-05-30,Texas,48,63396,1676,TX
2020-05-31,Texas,48,64974,1683,TX
2020-06-01,Texas,48,66081,1695,TX
2020-06-02,Texas,48,67966,1732,TX
2020-06-03,Texas,48,69546,1766,TX
2020-06-04,Texas,48,71330,1793,TX
2020-06-05,Texas,48,73323,1821,TX
2020-06-06,Texas,48,75077,1840,TX
2020-06-07,Texas,48,75948,1846,TX
2020-06-08,Texas,48,77326,1856,TX
2020-06-09,Texas,48,79271,1886,TX
2020-06-10,Texas,48,81771,1916,TX
2020-06-11,Texas,48,83772,1942,TX
2020-06-12,Texas,48,86031,1965,TX
2020-06-13,Texas,48,88120,1989,TX
2020-06-14,Texas,48,89542,1995,TX
2020-06-15,Texas,48,91726,2018,TX
2020-06-16,Texas,48,95973,2057,TX
2020-06-17,Texas,48,99466,2099,TX
2020-06-18,Texas,48,102677,2137,TX
2020-06-19,Texas,48,107322,2168,TX
2020-06-20,Texas,48,111594,2186,TX
2020-06-21,Texas,48,114886,2195,TX
2020-06-22,Texas,48,119646,2213,TX
2020-06-23,Texas,48,124726,2246,TX
2020-06-24,Texas,48,131310,2292,TX
2020-06-25,Texas,48,136783,2321,TX
2020-06-26,Texas,48,142582,2362,TX
2020-06-27,Texas,48,148639,2398,TX
2020-06-28,Texas,48,152866,2408,TX
2020-06-29,Texas,48,158756,2430,TX
2020-06-30,Texas,48,166703,2482,TX
2020-07-01,Texas,48,174826,2518,TX
2020-07-02,Texas,48,182260,2562,TX
2020-07-03,Texas,48,190049,2609,TX
2020-07-04,Texas,48,195707,2646,TX
2020-07-05,Texas,48,200137,2666,TX
2020-07-06,Texas,48,209350,2726,TX
2020-07-07,Texas,48,219164,2816,TX
2020-07-08,Texas,48,229116,2935,TX
2020-07-09,Texas,48,240025,3037,TX
2020-07-10,Texas,48,249948,3129,TX
2020-07-11,Texas,48,258280,3206,TX
2020-07-12,Texas,48,264811,3246,TX
2020-07-13,Texas,48,273732,3313,TX
2020-07-14,Texas,48,284638,3449,TX
2020-07-15,Texas,48,296478,3590,TX
2020-07-16,Texas,48,311516,3744,TX
2020-07-17,Texas,48,321254,3889,TX
2020-07-18,Texas,48,330059,3972,TX
2020-07-19,Texas,48,338036,4033,TX
2020-07-20,Texas,48,345672,4160,TX
2020-07-21,Texas,48,355594,4319,TX
2020-07-22,Texas,48,366561,4522,TX
2020-07-23,Texas,48,376104,4714,TX
2020-07-24,Texas,48,383662,4876,TX
2020-07-25,Texas,48,391609,5002,TX
2020-07-26,Texas,48,395738,5090,TX
2020-07-27,Texas,48,402295,6292,TX
2020-07-28,Texas,48,412849,6518,TX
2020-07-29,Texas,48,421891,6834,TX
2020-07-30,Texas,48,432134,6987,TX
2020-07-31,Texas,48,443090,7273,TX
2020-08-01,Texas,48,448224,7477,TX
2020-08-02,Texas,48,454759,7520,TX
2020-08-03,Texas,48,463541,7697,TX
2020-08-04,Texas,48,473105,7951,TX
2020-08-05,Texas,48,482467,8152,TX
2020-08-06,Texas,48,490102,8400,TX
2020-08-07,Texas,48,498266,8680,TX
2020-08-08,Texas,48,504605,8885,TX
2020-08-09,Texas,48,510392,8984,TX
2020-08-10,Texas,48,517182,9064,TX
2020-08-11,Texas,48,524898,9311,TX
2020-08-12,Texas,48,531825,9645,TX
2020-08-13,Texas,48,538805,9879,TX
2020-08-14,Texas,48,547670,10195,TX
2020-08-15,Texas,48,555343,10379,TX
2020-08-16,Texas,48,563464,10498,TX
2020-08-17,Texas,48,569058,10559,TX
2020-08-18,Texas,48,577220,10798,TX
2020-08-19,Texas,48,582623,11043,TX
2020-08-20,Texas,48,587900,11248,TX
2020-08-21,Texas,48,593405,11483,TX
2020-08-22,Texas,48,599156,11650,TX
2020-08-23,Texas,48,602144,11760,TX
2020-08-24,Texas,48,607621,11824,TX
2020-08-25,Texas,48,613707,12012,TX
2020-08-26,Texas,48,619836,12212,TX
2020-08-27,Texas,48,623647,12444,TX
2020-08-28,Texas,48,628492,12615,TX
2020-08-29,Texas,48,633834,12733,TX
2020-08-30,Texas,48,636547,12807,TX
2020-08-31,Texas,48,640317,12857,TX
2020-09-01,Texas,48,645534,13004,TX
2020-09-02,Texas,48,649844,13185,TX
2020-09-03,Texas,48,653321,13387,TX
2020-09-04,Texas,48,658789,13516,TX
2020-09-05,Texas,48,663246,13660,TX
2020-09-06,Texas,48,665338,13739,TX
2020-09-07,Texas,48,666209,13781,TX
2020-09-08,Texas,48,670427,13855,TX
2020-09-09,Texas,48,675149,13986,TX
2020-09-10,Texas,48,677888,13998,TX
2020-09-11,Texas,48,683295,14279,TX
2020-09-12,Texas,48,685921,14384,TX
2020-09-13,Texas,48,689941,14458,TX
2020-09-14,Texas,48,694547,14508,TX
2020-09-15,Texas,48,701509,14661,TX
2020-09-16,Texas,48,706034,14803,TX
2020-09-17,Texas,48,710423,14909,TX
2020-09-18,Texas,48,713652,15037,TX
2020-09-19,Texas,48,716914,15124,TX
2020-09-20,Texas,48,722460,15159,TX
2020-09-21,Texas,48,744736,15212,TX
2020-09-22,Texas,48,749069,15322,TX
2020-09-23,Texas,48,753551,15455,TX
2020-09-24,Texas,48,758379,15587,TX
2020-09-25,Texas,48,761644,15637,TX
2020-09-26,Texas,48,764642,15792,TX
2020-09-27,Texas,48,770539,15831,TX
2020-09-28,Texas,48,773679,15898,TX
2020-09-29,Texas,48,780543,15994,TX
2020-09-30,Texas,48,784027,16102,TX
2020-10-01,Texas,48,788066,16220,TX
2020-10-02,Texas,48,793962,16307,TX
2020-10-03,Texas,48,799411,16440,TX
2020-10-04,Texas,48,802440,16471,TX
2020-10-05,Texas,48,806535,16519,TX
2020-10-06,Texas,48,811191,16622,TX
2020-10-07,Texas,48,817166,16747,TX
2020-10-08,Texas,48,821732,16853,TX
2020-10-09,Texas,48,826241,16955,TX
2020-10-10,Texas,48,829758,17019,TX
2020-10-11,Texas,48,832750,17047,TX
2020-10-12,Texas,48,836807,17073,TX
2020-10-13,Texas,48,842316,17165,TX
2020-10-14,Texas,48,848168,17276,TX
2020-10-15,Texas,48,853977,17362,TX
2020-10-16,Texas,48,859567,17454,TX
2020-10-17,Texas,48,863993,17518,TX
2020-10-18,Texas,48,869376,17541,TX
2020-10-19,Texas,48,874080,17564,TX
2020-10-20,Texas,48,879949,17644,TX
2020-10-21,Texas,48,886421,17743,TX
2020-10-22,Texas,48,891714,17760,TX
2020-10-23,Texas,48,899390,17874,TX
2020-10-24,Texas,48,906657,17998,TX
2020-10-25,Texas,48,910592,18042,TX
2020-10-26,Texas,48,917240,18077,TX
2020-10-27,Texas,48,924475,18155,TX
2020-10-28,Texas,48,932245,18251,TX
2020-10-29,Texas,48,939355,18372,TX
2020-10-30,Texas,48,946023,18477,TX
2020-10-31,Texas,48,953451,18549,TX
2020-11-01,Texas,48,957789,18582,TX
2020-11-02,Texas,48,965780,18626,TX
2020-11-03,Texas,48,974292,18722,TX
2020-11-04,Texas,48,984919,18870,TX
2020-11-05,Texas,48,993894,19000,TX
2020-11-06,Texas,48,1003908,19125,TX
2020-11-07,Texas,48,1009837,19219,TX
2020-11-08,Texas,48,1016772,19256,TX
2020-11-09,Texas,48,1026570,19298,TX
2020-11-10,Texas,48,1038214,19423,TX
2020-11-11,Texas,48,1051071,19544,TX
2020-11-12,Texas,48,1060798,19705,TX
2020-11-13,Texas,48,1073382,19917,TX
2020-11-14,Texas,48,1083132,20035,TX
2020-11-15,Texas,48,1090500,20110,TX
2020-11-16,Texas,48,1101781,20157,TX
2020-11-17,Texas,48,1112681,20278,TX
2020-11-18,Texas,48,1125906,20471,TX
2020-11-19,Texas,48,1139695,20689,TX
2020-11-20,Texas,48,1153399,20872,TX
2020-11-21,Texas,48,1164314,21004,TX
2020-11-22,Texas,48,1172848,21083,TX
2020-11-23,Texas,48,1184041,21144,TX
2020-11-24,Texas,48,1204464,21338,TX
2020-11-25,Texas,48,1219392,21536,TX
2020-11-26,Texas,48,1223896,21709,TX
2020-11-27,Texas,48,1228649,21762,TX
2020-11-28,Texas,48,1234675,21847,TX
2020-11-29,Texas,48,1247065,21900,TX
2020-11-30,Texas,48,1262145,21968,TX
2020-12-01,Texas,48,1275499,22204,TX
2020-12-02,Texas,48,1294064,22422,TX
2020-12-03,Texas,48,1311988,22645,TX
2020-12-04,Texas,48,1326103,22890,TX
2020-12-05,Texas,48,1337296,23111,TX
2020-12-06,Texas,48,1346699,23187,TX
2020-12-07,Texas,48,1361376,23258,TX
2020-12-08,Texas,48,1375272,23439,TX
2020-12-09,Texas,48,1390544,23727,TX
2020-12-10,Texas,48,1403687,23967,TX
2020-12-11,Texas,48,1461943,24208,TX
2020-12-12,Texas,48,1473318,24400,TX
2020-12-13,Texas,48,1480047,24501,TX
2020-12-14,Texas,48,1493857,24582,TX
2020-12-15,Texas,48,1513359,24796,TX
2020-12-16,Texas,48,1535323,25078,TX
2020-12-17,Texas,48,1552549,25336,TX
2020-12-18,Texas,48,1571925,25608,TX
2020-12-19,Texas,48,1585338,25841,TX
2020-12-20,Texas,48,1593201,25948,TX
2020-12-21,Texas,48,1610141,26164,TX
2020-12-22,Texas,48,1632297,26363,TX
2020-12-23,Texas,48,1652994,26624,TX
2020-12-24,Texas,48,1661007,26879,TX
2020-12-25,Texas,48,1663094,27042,TX
2020-12-26,Texas,48,1668843,27062,TX
2020-12-27,Texas,48,1691515,27110,TX
2020-12-28,Texas,48,1711986,27245,TX
2020-12-29,Texas,48,1735809,27499,TX
2020-12-30,Texas,48,1755293,27821,TX
2020-12-31,Texas,48,1772163,28155,TX
2021-01-01,Texas,48,1779961,28434,TX
2021-01-02,Texas,48,1793858,28508,TX
2021-01-03,Texas,48,1810065,28554,TX
2021-01-04,Texas,48,1833180,28681,TX
2021-01-05,Texas,48,1864187,28949,TX
2021-01-06,Texas,48,1889528,29278,TX
2021-01-07,Texas,48,1912159,29645,TX
2021-01-08,Texas,48,1936086,30109,TX
2021-01-09,Texas,48,1953816,30441,TX
2021-01-10,Texas,48,1967859,30599,TX
2021-01-11,Texas,48,1991625,30720,TX
2021-01-12,Texas,48,2018685,31017,TX
2021-01-13,Texas,48,2042009,31396,TX
2021-01-14,Texas,48,2071932,31819,TX
2021-01-15,Texas,48,2096526,32212,TX
2021-01-16,Texas,48,2114858,32581,TX
2021-01-17,Texas,48,2127334,32747,TX
2021-01-18,Texas,48,2138574,32858,TX
2021-01-19,Texas,48,2160456,33176,TX
2021-01-20,Texas,48,2188485,33632,TX
2021-01-21,Texas,48,2209995,34075,TX
2021-01-22,Texas,48,2228301,34496,TX
2021-01-23,Texas,48,2242145,34859,TX
2021-01-24,Texas,48,2249959,35050,TX
2021-01-25,Texas,48,2270391,35236,TX
2021-01-26,Texas,48,2291007,35544,TX
2021-01-27,Texas,48,2310785,36024,TX
2021-01-28,Texas,48,2330107,36434,TX
2021-01-29,Texas,48,2349047,36804,TX
2021-01-30,Texas,48,2362817,37096,TX
2021-01-31,Texas,48,2375218,37242,TX
2021-02-01,Texas,48,2414468,37405,TX
2021-02-02,Texas,48,2432691,37760,TX
2021-02-03,Texas,48,2450705,38203,TX
2021-02-04,Texas,48,2464307,38610,TX
2021-02-05,Texas,48,2478744,39039,TX
2021-02-06,Texas,48,2487260,39330,TX
2021-02-07,Texas,48,2495350,39490,TX
2020-02-17,Nebraska,31,10,0,NE
2020-02-18,Nebraska,31,10,0,NE
2020-02-19,Nebraska,31,10,0,NE
2020-02-20,Nebraska,31,11,0,NE
2020-02-21,Nebraska,31,11,0,NE
2020-02-22,Nebraska,31,11,0,NE
2020-02-23,Nebraska,31,11,0,NE
2020-02-24,Nebraska,31,12,0,NE
2020-02-25,Nebraska,31,13,0,NE
2020-02-26,Nebraska,31,13,0,NE
2020-02-27,Nebraska,31,13,0,NE
2020-02-28,Nebraska,31,13,0,NE
2020-02-29,Nebraska,31,13,0,NE
2020-03-01,Nebraska,31,13,0,NE
2020-03-02,Nebraska,31,13,0,NE
2020-03-03,Nebraska,31,13,0,NE
2020-03-04,Nebraska,31,13,0,NE
2020-03-05,Nebraska,31,13,0,NE
2020-03-06,Nebraska,31,14,0,NE
2020-03-07,Nebraska,31,14,0,NE
2020-03-08,Nebraska,31,16,0,NE
2020-03-09,Nebraska,31,16,0,NE
2020-03-10,Nebraska,31,17,0,NE
2020-03-11,Nebraska,31,23,0,NE
2020-03-12,Nebraska,31,24,0,NE
2020-03-13,Nebraska,31,27,0,NE
2020-03-14,Nebraska,31,29,0,NE
2020-03-15,Nebraska,31,31,0,NE
2020-03-16,Nebraska,31,33,0,NE
2020-03-17,Nebraska,31,36,0,NE
2020-03-18,Nebraska,31,43,0,NE
2020-03-19,Nebraska,31,47,0,NE
2020-03-20,Nebraska,31,53,0,NE
2020-03-21,Nebraska,31,61,0,NE
2020-03-22,Nebraska,31,62,0,NE
2020-03-23,Nebraska,31,73,0,NE
2020-03-24,Nebraska,31,77,0,NE
2020-03-25,Nebraska,31,84,0,NE
2020-03-26,Nebraska,31,91,0,NE
2020-03-27,Nebraska,31,102,2,NE
2020-03-28,Nebraska,31,122,2,NE
2020-03-29,Nebraska,31,138,2,NE
2020-03-30,Nebraska,31,185,3,NE
2020-03-31,Nebraska,31,199,4,NE
2020-04-01,Nebraska,31,249,5,NE
2020-04-02,Nebraska,31,273,6,NE
2020-04-03,Nebraska,31,297,6,NE
2020-04-04,Nebraska,31,339,8,NE
2020-04-05,Nebraska,31,377,8,NE
2020-04-06,Nebraska,31,438,10,NE
2020-04-07,Nebraska,31,491,12,NE
2020-04-08,Nebraska,31,538,14,NE
2020-04-09,Nebraska,31,594,15,NE
2020-04-10,Nebraska,31,678,18,NE
2020-04-11,Nebraska,31,718,18,NE
2020-04-12,Nebraska,31,805,18,NE
2020-04-13,Nebraska,31,870,19,NE
