Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 05/26 22:00:00,0.5457972730749999,0.042724822689,0.0,0.0,0.0,0.0,0.0,0.0,0.11376861594900001,0.0204396863574,0.0476600442926,0.330369906477,0.02302902
 05/26 23:00:00,0.421082214323,0.0321322068121,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.04544459508780001,0.2732662339,0.0232121439286
 05/27 00:00:00,0.37133443401999994,0.030644063626900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.0444892802276,0.25160622016399997,0.0235313887847
 05/27 01:00:00,0.353182957002,0.023755417720499997,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.042905197265,0.24868904659699997,0.0236070201775
 05/27 02:00:00,0.34851380774499996,0.023514909731,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.041649957971900006,0.24518843831700002,0.023693718494500002
 05/27 03:00:00,0.339332037826,0.0295667882572,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.041656660583699996,0.235926412241,0.023767272038699997
 05/27 04:00:00,0.36890825652099996,0.038115086223,0.0,0.0,0.0,0.0,0.0,0.0,0.0245636735882,0.004413113775880001,0.0422947294378,0.263274914433,0.0238318252862
 05/27 05:00:00,0.42619118454000005,0.0676600203938,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.0464298078863,0.30418827371199997,0.0238655580985
 05/27 06:00:00,0.493043719766,0.102371108928,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.0518361289916,0.323222831237,0.0238255181305
 05/27 07:00:00,0.412898629418,0.10560818879100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0439560603237,0.00789715229485,0.0534184043936,0.2732662339,0.023830778506
 05/27 08:00:00,0.348811394405,0.10683655293299998,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.0544365885814,0.232571662639,0.0238214502225
 05/27 09:00:00,0.347120861075,0.09651874784919999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0518361289916,0.238041363077,0.0238369540038
 05/27 10:00:00,0.348429221975,0.10988131031199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.05311407426030001,0.238114292416,0.0237944402959
 05/27 11:00:00,0.34787573757,0.12296328012,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.05659146537,0.234103178762,0.0237746784363
 05/27 12:00:00,0.35406557679,0.103473680384,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0546736436868,0.24219833540999997,0.023787182690599998
 05/27 13:00:00,0.36670690919699994,0.100405283192,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0536683753718,0.255836121837,0.0237959969862
 05/27 14:00:00,0.383828793843,0.125433497596,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.05659146537,0.27005734297600004,0.0237735704943
 05/27 15:00:00,0.44361839438999995,0.19563231504599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0206852023449,0.00371630651073,0.0655156944848,0.31943050559999997,0.023740685449900004
 05/27 16:00:00,0.533937442695,0.309909428424,0.0,0.0,0.0,0.0,0.0,0.0,0.0258565014051,0.004645382864270001,0.0807298788366,0.38805701376699997,0.024118665822700003
 05/27 17:00:00,0.615665506705,0.249411871163,0.0,0.0,0.0,0.0,0.0,0.0,0.045248882036800005,0.00812942083492,0.0763007356685,0.421312792432,0.0241436757333
 05/27 18:00:00,0.64045422285,0.143445638018,0.0,0.0,0.0,0.0,0.0,0.0,0.0904977640737,0.0162588416698,0.0644961780476,0.434877649519,0.0237937895398
 05/27 19:00:00,0.730067184455,0.0977119293362,0.0,0.0,0.0,0.0,0.0,0.0,0.159017467466,0.0285691017092,0.058445085476400004,0.44982816405000003,0.0236773657527
 05/27 20:00:00,0.774625322396,0.07694463090630001,0.0,0.0,0.0,0.0,0.0,0.0,0.208144845162,0.037395333647400004,0.0555719489329,0.439326339209,0.023656855445400003
 05/27 21:00:00,0.658256988079,0.055499226600800006,0.0,0.0,0.0,0.0,0.0,0.0,0.162895963125,0.0292659128125,0.0517095474381,0.380180645135,0.0236749195684
 05/27 22:00:00,0.546596506712,0.042724822689,0.0,0.0,0.0,0.0,0.0,0.0,0.11376861594900001,0.0204396863574,0.0476600442926,0.330369906477,0.0238282536369
 05/27 23:00:00,0.421735373077,0.0321322068121,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.04544459508780001,0.2732662339,0.0238653026826
 05/28 00:00:00,0.371811419058,0.030644063626900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.0444892802276,0.25160622016399997,0.0240083738228
 05/28 01:00:00,0.353752169165,0.023755417720499997,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.042905197265,0.24868904659699997,0.0241762323406
 05/28 02:00:00,0.349143961364,0.023514909731,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.041649957971900006,0.24518843831700002,0.024323872113099998
 05/28 03:00:00,0.340003573076,0.0295667882572,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.041656660583699996,0.235926412241,0.024438807289
 05/28 04:00:00,0.36958340785099997,0.038115086223,0.0,0.0,0.0,0.0,0.0,0.0,0.0245636735882,0.004413113775880001,0.0422947294378,0.263274914433,0.0245069766163
 05/28 05:00:00,0.426873124548,0.0676600203938,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.0464298078863,0.30418827371199997,0.024547498106299998
 05/28 06:00:00,0.49365424127400004,0.102371108928,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.0518361289916,0.323222831237,0.0244360396385
 05/28 07:00:00,0.413472523455,0.10560818879100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0439560603237,0.00789715229485,0.0534184043936,0.2732662339,0.024404672542500002
 05/28 08:00:00,0.349401299921,0.10683655293299998,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.0544365885814,0.232571662639,0.0244113557388
 05/28 09:00:00,0.34768554922399997,0.09651874784919999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0518361289916,0.238041363077,0.024401642152900003
 05/28 10:00:00,0.348984843468,0.10988131031199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.05311407426030001,0.238114292416,0.0243500617893
 05/28 11:00:00,0.34841798343900005,0.12296328012,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.05659146537,0.234103178762,0.0243169243052
 05/28 12:00:00,0.354517335813,0.103473680384,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0546736436868,0.24219833540999997,0.024238941713600002
 05/28 13:00:00,0.36713296327,0.100405283192,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0536683753718,0.255836121837,0.024222051058999997
 05/28 14:00:00,0.38423847196500005,0.125433497596,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.05659146537,0.27005734297600004,0.0241832486162
 05/28 15:00:00,0.443996389067,0.19563231504599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0206852023449,0.00371630651073,0.0655156944848,0.31943050559999997,0.0241186801266
 05/28 16:00:00,0.534076019317,0.309909428424,0.0,0.0,0.0,0.0,0.0,0.0,0.0258565014051,0.004645382864270001,0.0807298788366,0.38805701376699997,0.0242572424445
 05/28 17:00:00,0.6157996464850001,0.249411871163,0.0,0.0,0.0,0.0,0.0,0.0,0.045248882036800005,0.00812942083492,0.0763007356685,0.421312792432,0.024277815512900005
 05/28 18:00:00,0.640666034028,0.143445638018,0.0,0.0,0.0,0.0,0.0,0.0,0.0904977640737,0.0162588416698,0.0644961780476,0.434877649519,0.024005600718400005
 05/28 19:00:00,0.7302789180689999,0.0977119293362,0.0,0.0,0.0,0.0,0.0,0.0,0.159017467466,0.0285691017092,0.058445085476400004,0.44982816405000003,0.0238890993665
 05/28 20:00:00,0.7748652266339999,0.07694463090630001,0.0,0.0,0.0,0.0,0.0,0.0,0.208144845162,0.037395333647400004,0.0555719489329,0.439326339209,0.0238967596832
 05/28 21:00:00,0.658507859768,0.055499226600800006,0.0,0.0,0.0,0.0,0.0,0.0,0.162895963125,0.0292659128125,0.0517095474381,0.380180645135,0.0239257912568
 05/28 22:00:00,0.546836241713,0.042724822689,0.0,0.0,0.0,0.0,0.0,0.0,0.11376861594900001,0.0204396863574,0.0476600442926,0.330369906477,0.0240679886373
 05/28 23:00:00,0.42209831736599995,0.0321322068121,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.04544459508780001,0.2732662339,0.024228246971400004
 05/29 00:00:00,0.40080212856799996,0.030644063626900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.046130409106,0.25160622016399997,0.051357954453999995
 05/29 01:00:00,0.374923483854,0.023755417720499997,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.04399866156880001,0.24868904659699997,0.044254082725999996
 05/29 02:00:00,0.37259231638400003,0.023514909731,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.042470157715099995,0.24518843831700002,0.0469520273898
 05/29 03:00:00,0.38739268906499996,0.0295667882572,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.0427496529025,0.235926412241,0.0707349309595
 05/29 04:00:00,0.526282684554,0.038115086223,0.0,0.0,0.0,0.0,0.0,0.0,0.0245636735882,0.004413113775880001,0.0447567874514,0.263274914433,0.178744195305
 05/29 05:00:00,0.786178071347,0.0676600203938,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.0513555313521,0.30418827371199997,0.37892672143899997
 05/29 06:00:00,0.901476043645,0.102371108928,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.06031668821169999,0.323222831237,0.42377728278899995
 05/29 07:00:00,0.799342965439,0.10560818879100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0439560603237,0.00789715229485,0.0680613007556,0.2732662339,0.395632218164
 05/29 08:00:00,0.6859106164040001,0.10683655293299998,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.071130532077,0.232571662639,0.34422672872500004
 05/29 09:00:00,0.630894483415,0.09651874784919999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0670225310811,0.238041363077,0.292424174255
 05/29 10:00:00,0.587068595022,0.10988131031199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0662473497925,0.238114292416,0.249300537811
 05/29 11:00:00,0.551354692436,0.12296328012,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0680812751934,0.234103178762,0.215763823479
 05/29 12:00:00,0.537927773539,0.103473680384,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.06644160630969999,0.24219833540999997,0.195881416817
 05/29 13:00:00,0.530620410074,0.100405283192,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0635196077253,0.255836121837,0.17785826550900002
 05/29 14:00:00,0.551733570045,0.125433497596,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0658950331489,0.27005734297600004,0.18237477891800002
 05/29 15:00:00,0.6375724102,0.19563231504599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0206852023449,0.00371630651073,0.0752305305505,0.31943050559999997,0.207979865194
 05/29 16:00:00,0.785415128752,0.309909428424,0.0,0.0,0.0,0.0,0.0,0.0,0.0258565014051,0.004645382864270001,0.0922276002925,0.38805701376699997,0.264098630423
 05/29 17:00:00,0.920656866055,0.249411871163,0.0,0.0,0.0,0.0,0.0,0.0,0.045248882036800005,0.00812942083492,0.0938343890347,0.421312792432,0.311601381717
 05/29 18:00:00,0.954969002184,0.143445638018,0.0,0.0,0.0,0.0,0.0,0.0,0.0904977640737,0.0162588416698,0.08587000220839999,0.434877649519,0.316934744713
 05/29 19:00:00,1.0128304639599999,0.0977119293362,0.0,0.0,0.0,0.0,0.0,0.0,0.159017467466,0.0285691017092,0.0765268754022,0.44982816405000003,0.288358855335
 05/29 20:00:00,1.0192870630600002,0.07694463090630001,0.0,0.0,0.0,0.0,0.0,0.0,0.208144845162,0.037395333647400004,0.0696771717763,0.439326339209,0.254213373261
 05/29 21:00:00,0.8465522198019999,0.055499226600800006,0.0,0.0,0.0,0.0,0.0,0.0,0.162895963125,0.0292659128125,0.06115742313730001,0.380180645135,0.202522275592
 05/29 22:00:00,0.6738554767049999,0.042724822689,0.0,0.0,0.0,0.0,0.0,0.0,0.11376861594900001,0.0204396863574,0.053823325404400005,0.330369906477,0.144923942518
 05/29 23:00:00,0.481666517347,0.0321322068121,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.0485932653724,0.2732662339,0.08064777666789999
 05/30 00:00:00,0.40041105066699995,0.030644063626900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.046130409106,0.25160622016399997,0.050966876552599995
 05/30 01:00:00,0.375043236492,0.023755417720499997,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.04399866156880001,0.24868904659699997,0.044373835363499994
 05/30 02:00:00,0.37282191768399997,0.023514909731,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.042470157715099995,0.24518843831700002,0.047181628690099994
 05/30 03:00:00,0.38770257160300003,0.0295667882572,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.0427496529025,0.235926412241,0.07104481349689999
 05/30 04:00:00,0.52602448319,0.038115086223,0.0,0.0,0.0,0.0,0.0,0.0,0.0245636735882,0.004413113775880001,0.0447567874514,0.263274914433,0.17848599394200002
 05/30 05:00:00,0.785013237111,0.0696046034066,0.0,0.0019445830127699998,0.0,4.14154640763e-05,4.14154640763e-05,4.14154640763e-05,0.0349062778125,0.00627126703125,0.0513555313521,0.30418827371199997,0.37772047173900003
 05/30 06:00:00,0.899998954596,0.102371108928,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.06031668821169999,0.323222831237,0.422300193741
 05/30 07:00:00,0.7977737701440001,0.10560818879100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0439560603237,0.00789715229485,0.0680613007556,0.2732662339,0.39406302287
 05/30 08:00:00,0.6842868631,0.10683655293299998,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.071130532077,0.232571662639,0.34260297542199997
 05/30 09:00:00,0.629364653939,0.09651874784919999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0670225310811,0.238041363077,0.290894344778
 05/30 10:00:00,0.585646830922,0.10988131031199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0662473497925,0.238114292416,0.247878773711
 05/30 11:00:00,0.549977520143,0.12296328012,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0680812751934,0.234103178762,0.214386651186
 05/30 12:00:00,0.536490286398,0.103473680384,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.06644160630969999,0.24219833540999997,0.194443929676
 05/30 13:00:00,0.529089064657,0.100405283192,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0635196077253,0.255836121837,0.17632692009300002
 05/30 14:00:00,0.550031268408,0.125433497596,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0658950331489,0.27005734297600004,0.18067247728100003
 05/30 15:00:00,0.63555461384,0.19563231504599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0206852023449,0.00371630651073,0.0752305305505,0.31943050559999997,0.205962068834
 05/30 16:00:00,0.782859937291,0.309909428424,0.0,0.0,0.0,0.0,0.0,0.0,0.0258565014051,0.004645382864270001,0.0922276002925,0.38805701376699997,0.261543438963
 05/30 17:00:00,0.917828148474,0.249411871163,0.0,0.0,0.0,0.0,0.0,0.0,0.045248882036800005,0.00812942083492,0.0938343890347,0.421312792432,0.308772664136
 05/30 18:00:00,0.9521125259990001,0.143445638018,0.0,0.0,0.0,0.0,0.0,0.0,0.0904977640737,0.0162588416698,0.08587000220839999,0.434877649519,0.314078268528
 05/30 19:00:00,1.01018699355,0.0977119293362,0.0,0.0,0.0,0.0,0.0,0.0,0.159017467466,0.0285691017092,0.0765268754022,0.44982816405000003,0.285715384922
 05/30 20:00:00,1.01686737157,0.07694463090630001,0.0,0.0,0.0,0.0,0.0,0.0,0.208144845162,0.037395333647400004,0.0696771717763,0.439326339209,0.251793681773
 05/30 21:00:00,0.844507185397,0.055499226600800006,0.0,0.0,0.0,0.0,0.0,0.0,0.162895963125,0.0292659128125,0.06115742313730001,0.380180645135,0.20047724118700003
 05/30 22:00:00,0.672194900389,0.042724822689,0.0,0.0,0.0,0.0,0.0,0.0,0.11376861594900001,0.0204396863574,0.053823325404400005,0.330369906477,0.143263366202
 05/30 23:00:00,0.48051749852700004,0.0321322068121,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.0485932653724,0.2732662339,0.07949875784810001
 05/31 00:00:00,0.399442689952,0.030644063626900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.046130409106,0.25160622016399997,0.04999851583769999
 05/31 01:00:00,0.374011945593,0.023755417720499997,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.04399866156880001,0.24868904659699997,0.0433425444642
 05/31 02:00:00,0.37177892234,0.023514909731,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.042470157715099995,0.24518843831700002,0.0461386333454
 05/31 03:00:00,0.386503448508,0.0295667882572,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.0427496529025,0.235926412241,0.06984569040199999
 05/31 04:00:00,0.524374219522,0.038115086223,0.0,0.0,0.0,0.0,0.0,0.0,0.0245636735882,0.004413113775880001,0.0447567874514,0.263274914433,0.17683573027399999
 05/31 05:00:00,0.782331630932,0.0676600203938,0.0,0.0,0.0,0.0,0.0,0.0,0.0349062778125,0.00627126703125,0.0513555313521,0.30418827371199997,0.375080281024
 05/31 06:00:00,0.897151974939,0.102371108928,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.06031668821169999,0.323222831237,0.419453214084
 05/31 07:00:00,0.7952498026270001,0.10560818879100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0439560603237,0.00789715229485,0.0680613007556,0.2732662339,0.391539055353
 05/31 08:00:00,0.682118167766,0.10683655293299998,0.0,0.0,0.0,0.0,0.0,0.0,0.023270848823099998,0.00418084413919,0.071130532077,0.232571662639,0.340434280088
 05/31 09:00:00,0.627342350303,0.09651874784919999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0670225310811,0.238041363077,0.288872041142
 05/31 10:00:00,0.583852027676,0.10988131031199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0662473497925,0.238114292416,0.246083970464
 05/31 11:00:00,0.5484236566239999,0.12296328012,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0680812751934,0.234103178762,0.212832787667
 05/31 12:00:00,0.534952237416,0.103473680384,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.06644160630969999,0.24219833540999997,0.192905880693
 05/31 13:00:00,0.527738097704,0.100405283192,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0635196077253,0.255836121837,0.17497595314
 05/31 14:00:00,0.548644659398,0.125433497596,0.0,0.0,0.0,0.0,0.0,0.0,0.0193923775798,0.00348403742235,0.0658950331489,0.27005734297600004,0.17928586827100002
 05/31 15:00:00,0.6338695292050001,0.19563231504599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0206852023449,0.00371630651073,0.0752305305505,0.31943050559999997,0.204276984199
 05/31 16:00:00,0.780969523204,0.309909428424,0.0,0.0,0.0,0.0,0.0,0.0,0.0258565014051,0.004645382864270001,0.0922276002925,0.38805701376699997,0.259653024876
 05/31 17:00:00,0.9160238029700001,0.249411871163,0.0,0.0,0.0,0.0,0.0,0.0,0.045248882036800005,0.00812942083492,0.0938343890347,0.421312792432,0.306968318632
 05/31 18:00:00,0.9508969163330001,0.143445638018,0.0,0.0,0.0,0.0,0.0,0.0,0.0904977640737,0.0162588416698,0.08587000220839999,0.434877649519,0.312862658862
 05/31 19:00:00,1.00938206444,0.0977119293362,0.0,0.0,0.0,0.0,0.0,0.0,0.159017467466,0.0285691017092,0.0765268754022,0.44982816405000003,0.284910455815
 05/31 20:00:00,1.01624624112,0.07694463090630001,0.0,0.0,0.0,0.0,0.0,0.0,0.208144845162,0.037395333647400004,0.0696771717763,0.439326339209,0.251172551329
 05/31 21:00:00,0.844124605676,0.055499226600800006,0.0,0.0,0.0,0.0,0.0,0.0,0.162895963125,0.0292659128125,0.06115742313730001,0.380180645135,0.200094661466
 05/31 22:00:00,0.671605287369,0.042724822689,0.0,0.0,0.0,0.0,0.0,0.0,0.11376861594900001,0.0204396863574,0.053823325404400005,0.330369906477,0.14267375318199998
 05/31 23:00:00,0.47986199600699997,0.0321322068121,0.0,0.0,0.0,0.0,0.0,0.0,0.0581771296875,0.010452111718799999,0.0485932653724,0.2732662339,0.0788432553277
 06/01 00:00:00,0.36842372812299995,0.0271657664086,0.0,0.0,0.0,0.0,0.0,0.0,0.034930998324000005,0.006275708321999999,0.04646961820230001,0.22080743309599998,0.049409970178500004
 06/01 01:00:00,0.342934179129,0.0209837564854,0.0,0.0,0.0,0.0,0.0,0.0,0.0228858283824,0.0041116713099099995,0.0443928689525,0.218247346915,0.04276646356930001
 06/01 02:00:00,0.34103018969899995,0.0207726887631,0.0,0.0,0.0,0.0,0.0,0.0,0.0228858283824,0.0041116713099099995,0.04285072547259999,0.21517524349800002,0.045476721036
 06/01 03:00:00,0.356606117368,0.0262203589024,0.0,0.0,0.0,0.0,0.0,0.0,0.0228858283824,0.0041116713099099995,0.0430580823111,0.20704696987399998,0.0689735654907
 06/01 04:00:00,0.490243985666,0.0338584791964,0.0,0.0,0.0,0.0,0.0,0.0,0.024090345986999998,0.00432807512078,0.045000143021800006,0.231047777819,0.175247643717
 06/01 05:00:00,0.7395519087479999,0.0603328473783,0.0,0.0,0.0,0.0,0.0,0.0,0.0325219692187,0.00584290179688,0.0513551785956,0.266952986505,0.37234887263099997
 06/01 06:00:00,0.846679373981,0.0914771960092,0.0,0.0,0.0,0.0,0.0,0.0,0.0517942325799,0.009305359480950001,0.0600144334557,0.283657548835,0.41637779963
 06/01 07:00:00,0.7520684446420001,0.0944542374357,0.0,0.0,0.0,0.0,0.0,0.0,0.0385445572414,0.00692492085123,0.0677042320573,0.23981607298799998,0.38854866150399997
 06/01 08:00:00,0.648700978666,0.09561442712139999,0.0,0.0,0.0,0.0,0.0,0.0,0.021681313829799997,0.00389526804735,0.0707410780271,0.204102870766,0.33775044799599996
 06/01 09:00:00,0.595475043517,0.0863412147665,0.0,0.0,0.0,0.0,0.0,0.0,0.0192722786207,0.0034624604256100005,0.0667202763251,0.20890303235500002,0.28658699579
 06/01 10:00:00,0.550670428442,0.0983408858789,0.0,0.0,0.0,0.0,0.0,0.0,0.0180677610162,0.0032460566147399996,0.065814763015,0.20896703450999998,0.244044813286
 06/01 11:00:00,0.515726321143,0.110094311315,0.0,0.0,0.0,0.0,0.0,0.0,0.0180677610162,0.0032460566147399996,0.0675422559165,0.205446916011,0.210893331585
 06/01 12:00:00,0.5016657450590001,0.0925810114003,0.0,0.0,0.0,0.0,0.0,0.0,0.0180677610162,0.0032460566147399996,0.0660981772377,0.212551155163,0.191172595028
 06/01 13:00:00,0.492993550534,0.0898064105521,0.0,0.0,0.0,0.0,0.0,0.0,0.0180677610162,0.0032460566147399996,0.0632085003644,0.22451955805799997,0.17342167448100002
 06/01 14:00:00,0.513201929649,0.112262152713,0.0,0.0,0.0,0.0,0.0,0.0,0.0192722786207,0.0034624604256100005,0.065356013872,0.23699997819000002,0.177581198541
 06/01 15:00:00,0.590257431457,0.175232422828,0.0,0.0,0.0,0.0,0.0,0.0,0.0192722786207,0.0034624604256100005,0.0740671874827,0.2803294368,0.20259606812800002
 06/01 16:00:00,0.727233712068,0.277758621659,0.0,0.0,0.0,0.0,0.0,0.0,0.024090345986999998,0.00432807512078,0.09004665988,0.340555464204,0.257683166877
 06/01 17:00:00,0.852490338388,0.223384281196,0.0,0.0,0.0,0.0,0.0,0.0,0.0385445572414,0.00692492085123,0.0922831676193,0.369740446665,0.304467246011
 06/01 18:00:00,0.875414744558,0.128206044793,0.0,0.0,0.0,0.0,0.0,0.0,0.07468008537769999,0.0134170351773,0.0853446655942,0.38164484740599997,0.309798111003
 06/01 19:00:00,0.921221893372,0.0871155380976,0.0,0.0,0.0,0.0,0.0,0.0,0.133701435792,0.0240208197167,0.07644065297460001,0.39476528908299996,0.281763695806
 06/01 20:00:00,0.942840173379,0.0684809409079,0.0,0.0,0.0,0.0,0.0,0.0,0.19392728550000002,0.0348410047771,0.0697761589531,0.38554897883199996,0.248216745316
 06/01 21:00:00,0.794835680053,0.049305650024300006,0.0,0.0,0.0,0.0,0.0,0.0,0.162609846094,0.029214508984400003,0.061402108330399996,0.333643231516,0.19743598512899999
 06/01 22:00:00,0.628930105264,0.0379039438739,0.0,0.0,0.0,0.0,0.0,0.0,0.11322461210000001,0.0203419560286,0.054124981324399996,0.289929759978,0.14077879583300001
 06/01 23:00:00,0.44505883060900003,0.0284717479403,0.0,0.0,0.0,0.0,0.0,0.0,0.057816820602599996,0.0103873785353,0.04894285506919999,0.23981607298799998,0.07756570341380001
 06/02 00:00:00,0.36737716009300003,0.0271657664086,0.0,0.0,0.0,0.0,0.0,0.0,0.034930998324000005,0.006275708321999999,0.04646961820230001,0.22080743309599998,0.0483634021487
 06/02 01:00:00,0.342030454927,0.0209837564854,0.0,0.0,0.0,0.0,0.0,0.0,0.0228858283824,0.0041116713099099995,0.0443928689525,0.218247346915,0.0418627393671
 06/02 02:00:00,0.340231084236,0.0207726887631,0.0,0.0,0.0,0.0,0.0,0.0,0.0228858283824,0.0041116713099099995,0.04285072547259999,0.21517524349800002,0.0446776155726
 06/02 03:00:00,0.35556132209700003,0.0262203589024,0.0,0.0,0.0,0.0,0.0,0.0,0.0228858283824,0.0041116713099099995,0.0430580823111,0.20704696987399998,0.06792877021930001
